"1/32""",1
"1/16""",2
"1/8""",3
"3/16""",4
"1/4""",5
"5/16""",6
"3/8"" +",7
"3/8"" +",7
"1/2"" +",8
"1/2"" +",8
"3/4"" +",9
"1"" +",10
"1"" +",10
"1"" +",10
"1"" +",10
