Dragonfly,
Black Cat,95
Bunny,94
Dolphin,93
Fish,90
Football,88
Gecko,87
Heart,85
Kitten,84
Lady Bug,83
Pumpkin,79
Puppy,78
Scorpion,77
Shamrock,76
Shark,75
Skull,74
Smiley Face,73
Snake,72
Soccer Ball,71
Spider Face Paint,70
Stegosaurus,69
Unicorn,67
Butterfly -$.50,100
Flower -$.49,89
Alien,99
Baseball,98
Basketball,97
Bee,96
Fairy Flying,92
Fairy w Wand,91
Hand,86
Lion,82
Octopus,81
Peace Sign,80
Support Our Troups Ribbon,68
